STUDY_ID	SAMPLE_ID	MYC	PHB
crc_msk_2017	P-0013941-T01-IM5	NA	NA
crc_msk_2017	P-0013947-T01-IM5	NA	NA
crc_msk_2017	P-0013955-T01-IM5	NA	NA
crc_msk_2017	P-0013963-T01-IM5	NA	NA
crc_msk_2017	P-0013975-T01-IM5	NA	NA
crc_msk_2017	P-0013981-T01-IM5	NA	NA
crc_msk_2017	P-0013982-T01-IM5	NA	NA
crc_msk_2017	P-0014010-T01-IM5	NA	NA
crc_msk_2017	P-0014020-T01-IM5	NA	NA
crc_msk_2017	P-0014021-T01-IM5	NA	NA
crc_msk_2017	P-0014026-T01-IM5	NA	NA
crc_msk_2017	P-0014042-T01-IM5	NA	NA
crc_msk_2017	P-0014066-T01-IM5	NA	NA
crc_msk_2017	P-0014116-T01-IM5	NA	NA
crc_msk_2017	P-0014119-T01-IM5	NA	NA
crc_msk_2017	P-0014133-T01-IM5	NA	NA
crc_msk_2017	P-0014143-T01-IM5	NA	NA
crc_msk_2017	P-0014168-T01-IM5	NA	NA
crc_msk_2017	P-0014182-T01-IM6	NA	NA
crc_msk_2017	P-0014190-T01-IM6	NA	NA
crc_msk_2017	P-0014195-T01-IM6	NA	NA
crc_msk_2017	P-0014252-T01-IM6	NA	NA
crc_msk_2017	P-0014258-T01-IM6	NA	NA
crc_msk_2017	P-0014296-T01-IM6	NA	NA
crc_msk_2017	P-0014404-T01-IM6	NA	NA
crc_msk_2017	P-0014415-T01-IM6	NA	NA
rectal_msk_2019	RC-MSK-001-pt	NA	NA
rectal_msk_2019	RC-MSK-001-tm	NA	NA
rectal_msk_2019	RC-MSK-001PR-pt	NA	NA
rectal_msk_2019	RC-MSK-001PR-tm	NA	NA
rectal_msk_2019	RC-MSK-002-pt	NA	NA
rectal_msk_2019	RC-MSK-002-tm	NA	NA
rectal_msk_2019	RC-MSK-003-pt	NA	NA
rectal_msk_2019	RC-MSK-003-tm	NA	NA
rectal_msk_2019	RC-MSK-004-pt	NA	NA
rectal_msk_2019	RC-MSK-004-tm	NA	NA
rectal_msk_2019	RC-MSK-006-pt	NA	NA
rectal_msk_2019	RC-MSK-006-tm	NA	NA
rectal_msk_2019	RC-MSK-007-pt	NA	NA
rectal_msk_2019	RC-MSK-007-tm	NA	NA
rectal_msk_2019	RC-MSK-008-pt	NA	NA
rectal_msk_2019	RC-MSK-008-tm	NA	NA
rectal_msk_2019	RC-MSK-009-pt	NA	NA
rectal_msk_2019	RC-MSK-009-tm	NA	NA
rectal_msk_2019	RC-MSK-012-pt	NA	NA
rectal_msk_2019	RC-MSK-012-tm	NA	NA
rectal_msk_2019	RC-MSK-012RC-pt	NA	NA
rectal_msk_2019	RC-MSK-012RC-tm	NA	NA
rectal_msk_2019	RC-MSK-012SP-pt	NA	NA
rectal_msk_2019	RC-MSK-012SP-tm	NA	NA
rectal_msk_2019	RC-MSK-012VR-tm	NA	NA
rectal_msk_2019	RC-MSK-013-pt	NA	NA
rectal_msk_2019	RC-MSK-013-tm	NA	NA
rectal_msk_2019	RC-MSK-022-pt	NA	NA
rectal_msk_2019	RC-MSK-022-tm	NA	NA
rectal_msk_2019	RC-MSK-022MC-tm	NA	NA
rectal_msk_2019	RC-MSK-022PC-tm	NA	NA
rectal_msk_2019	RC-MSK-022TNT-tm	NA	NA
rectal_msk_2019	RC-MSK-023-pt	NA	NA
rectal_msk_2019	RC-MSK-023-tm	NA	NA
rectal_msk_2019	RC-MSK-025-pt	NA	NA
rectal_msk_2019	RC-MSK-025-tm	NA	NA
rectal_msk_2019	RC-MSK-025TNT-P2m-tm	NA	NA
rectal_msk_2019	RC-MSK-025TNT-P7m-tm	NA	NA
rectal_msk_2019	RC-MSK-025TNT-P9m-tm	NA	NA
rectal_msk_2019	RC-MSK-027-pt	NA	NA
rectal_msk_2019	RC-MSK-027-tm	NA	NA
rectal_msk_2019	RC-MSK-028-pt	NA	NA
rectal_msk_2019	RC-MSK-028-tm	NA	NA
rectal_msk_2019	RC-MSK-029-pt	NA	NA
rectal_msk_2019	RC-MSK-029-tm	NA	NA
rectal_msk_2019	RC-MSK-031-pt	NA	NA
rectal_msk_2019	RC-MSK-031-tm	NA	NA
rectal_msk_2019	RC-MSK-034-tm	NA	NA
rectal_msk_2019	RC-MSK-034MP-tm	NA	NA
rectal_msk_2019	RC-MSK-037-pt	NA	NA
rectal_msk_2019	RC-MSK-037-tm	NA	NA
rectal_msk_2019	RC-MSK-038-tm	NA	NA
rectal_msk_2019	P-0000674-T01-IM3	NA	NA
rectal_msk_2019	P-0000757-T01-IM3	NA	NA
rectal_msk_2019	P-0000772-T01-IM3	NA	NA
rectal_msk_2019	P-0000827-T01-IM3	NA	NA
rectal_msk_2019	P-0000860-T01-IM3	NA	NA
rectal_msk_2019	P-0000869-T01-IM3	NA	NA
rectal_msk_2019	P-0000915-T01-IM3	NA	NA
rectal_msk_2019	P-0000982-T01-IM3	NA	NA
rectal_msk_2019	P-0000982-T02-IM5	NA	NA
rectal_msk_2019	P-0001017-T01-IM3	NA	NA
rectal_msk_2019	P-0001079-T01-IM3	NA	NA
rectal_msk_2019	P-0001200-T01-IM3	NA	NA
rectal_msk_2019	P-0001287-T01-IM3	NA	NA
rectal_msk_2019	P-0001318-T01-IM3	NA	NA
rectal_msk_2019	P-0001499-T01-IM3	NA	NA
rectal_msk_2019	P-0001500-T02-IM5	NA	NA
rectal_msk_2019	P-0001500-T03-IM5	NA	NA
rectal_msk_2019	P-0001500-T04-IM5	NA	NA
rectal_msk_2019	P-0001525-T01-IM3	NA	NA
rectal_msk_2019	P-0001577-T01-IM3	NA	NA
rectal_msk_2019	P-0001647-T01-IM3	NA	NA
rectal_msk_2019	P-0001662-T01-IM3	NA	NA
rectal_msk_2019	P-0001685-T01-IM3	NA	NA
rectal_msk_2019	P-0001690-T01-IM3	NA	NA
rectal_msk_2019	P-0001742-T01-IM3	NA	NA
rectal_msk_2019	P-0001807-T01-IM3	NA	NA
rectal_msk_2019	P-0001864-T01-IM3	NA	NA
rectal_msk_2019	P-0001913-T01-IM3	NA	NA
rectal_msk_2019	P-0001949-T01-IM3	NA	NA
rectal_msk_2019	P-0002155-T01-IM3	NA	NA
rectal_msk_2019	P-0002251-T01-IM3	NA	NA
rectal_msk_2019	P-0002488-T01-IM3	NA	NA
rectal_msk_2019	P-0002512-T02-IM5	NA	NA
rectal_msk_2019	P-0002540-T01-IM3	NA	NA
rectal_msk_2019	P-0002563-T01-IM3	NA	NA
rectal_msk_2019	P-0002565-T01-IM3	NA	NA
rectal_msk_2019	P-0002670-T01-IM3	NA	NA
rectal_msk_2019	P-0002721-T01-IM3	NA	NA
rectal_msk_2019	P-0002770-T01-IM3	NA	NA
rectal_msk_2019	P-0002814-T01-IM3	NA	NA
rectal_msk_2019	P-0002852-T01-IM3	NA	NA
rectal_msk_2019	P-0002960-T01-IM3	NA	NA
rectal_msk_2019	P-0002994-T01-IM3	NA	NA
rectal_msk_2019	P-0003077-T01-IM5	NA	NA
rectal_msk_2019	P-0003130-T01-IM5	NA	NA
rectal_msk_2019	P-0003154-T01-IM5	NA	NA
rectal_msk_2019	P-0003184-T01-IM5	NA	NA
rectal_msk_2019	P-0003258-T01-IM5	NA	NA
rectal_msk_2019	P-0003285-T01-IM5	NA	NA
rectal_msk_2019	P-0003301-T01-IM5	NA	NA
rectal_msk_2019	P-0003365-T01-IM5	NA	NA
rectal_msk_2019	P-0003397-T01-IM5	NA	NA
rectal_msk_2019	P-0003475-T01-IM5	NA	NA
rectal_msk_2019	P-0003483-T01-IM5	NA	NA
rectal_msk_2019	P-0003513-T01-IM5	NA	NA
rectal_msk_2019	P-0003710-T01-IM5	NA	NA
rectal_msk_2019	P-0003753-T01-IM5	NA	NA
rectal_msk_2019	P-0003755-T01-IM5	NA	NA
rectal_msk_2019	P-0003756-T01-IM5	NA	NA
rectal_msk_2019	P-0003791-T01-IM5	NA	NA
rectal_msk_2019	P-0003886-T01-IM5	NA	NA
rectal_msk_2019	P-0004018-T01-IM3	NA	NA
rectal_msk_2019	P-0004072-T01-IM5	NA	NA
rectal_msk_2019	P-0004081-T01-IM5	NA	NA
rectal_msk_2019	P-0004159-T01-IM5	NA	NA
rectal_msk_2019	P-0004322-T01-IM5	NA	NA
rectal_msk_2019	P-0004401-T02-IM6	NA	NA
rectal_msk_2019	P-0004403-T01-IM5	NA	NA
rectal_msk_2019	P-0004431-T01-IM5	NA	NA
rectal_msk_2019	P-0004486-T01-IM5	NA	NA
rectal_msk_2019	P-0004652-T01-IM5	NA	NA
rectal_msk_2019	P-0004679-T01-IM5	NA	NA
rectal_msk_2019	P-0004783-T01-IM5	NA	NA
rectal_msk_2019	P-0004844-T01-IM5	NA	NA
rectal_msk_2019	P-0004904-T01-IM5	NA	NA
rectal_msk_2019	P-0004928-T01-IM5	NA	NA
rectal_msk_2019	P-0004960-T01-IM5	NA	NA
rectal_msk_2019	P-0005029-T01-IM5	NA	NA
rectal_msk_2019	P-0005091-T01-IM5	NA	NA
rectal_msk_2019	P-0005124-T01-IM5	NA	NA
rectal_msk_2019	P-0005207-T01-IM5	NA	NA
rectal_msk_2019	P-0005210-T01-IM5	NA	NA
rectal_msk_2019	P-0005327-T01-IM5	NA	NA
rectal_msk_2019	P-0005343-T01-IM5	NA	NA
rectal_msk_2019	P-0005381-T01-IM5	NA	NA
rectal_msk_2019	P-0005522-T01-IM5	NA	NA
rectal_msk_2019	P-0005589-T01-IM5	NA	NA
rectal_msk_2019	P-0005591-T01-IM5	NA	NA
rectal_msk_2019	P-0005739-T02-IM5	NA	NA
rectal_msk_2019	P-0005824-T01-IM5	NA	NA
rectal_msk_2019	P-0006075-T01-IM5	NA	NA
rectal_msk_2019	P-0006136-T01-IM5	NA	NA
rectal_msk_2019	P-0006181-T01-IM5	NA	NA
rectal_msk_2019	P-0006184-T01-IM5	NA	NA
rectal_msk_2019	P-0006225-T01-IM5	NA	NA
rectal_msk_2019	P-0006230-T01-IM5	NA	NA
rectal_msk_2019	P-0006261-T01-IM5	NA	NA
rectal_msk_2019	P-0006287-T01-IM5	NA	NA
rectal_msk_2019	P-0006329-T01-IM5	NA	NA
rectal_msk_2019	P-0006394-T01-IM5	NA	NA
rectal_msk_2019	P-0006460-T01-IM5	NA	NA
rectal_msk_2019	P-0006512-T01-IM5	NA	NA
rectal_msk_2019	P-0006548-T01-IM5	NA	NA
rectal_msk_2019	P-0006636-T01-IM5	NA	NA
rectal_msk_2019	P-0006669-T01-IM5	NA	NA
rectal_msk_2019	P-0006685-T01-IM5	NA	NA
rectal_msk_2019	P-0006701-T01-IM5	NA	NA
rectal_msk_2019	P-0006721-T01-IM5	NA	NA
rectal_msk_2019	P-0006737-T01-IM5	NA	NA
rectal_msk_2019	P-0006763-T01-IM5	NA	NA
rectal_msk_2019	P-0006816-T01-IM5	NA	NA
rectal_msk_2019	P-0006853-T01-IM5	NA	NA
rectal_msk_2019	P-0006860-T01-IM5	NA	NA
rectal_msk_2019	P-0006983-T01-IM5	NA	NA
rectal_msk_2019	P-0007036-T01-IM5	NA	NA
rectal_msk_2019	P-0007079-T01-IM5	NA	NA
rectal_msk_2019	P-0007085-T02-IM5	NA	NA
rectal_msk_2019	P-0007092-T01-IM5	NA	NA
rectal_msk_2019	P-0007112-T01-IM5	NA	NA
rectal_msk_2019	P-0007162-T01-IM5	NA	NA
rectal_msk_2019	P-0007168-T01-IM5	NA	NA
rectal_msk_2019	P-0007171-T01-IM5	NA	NA
rectal_msk_2019	P-0007315-T01-IM5	NA	NA
rectal_msk_2019	P-0007334-T01-IM5	NA	NA
rectal_msk_2019	P-0007357-T01-IM5	NA	NA
rectal_msk_2019	P-0007365-T01-IM5	NA	NA
rectal_msk_2019	P-0007377-T02-IM5	NA	NA
rectal_msk_2019	P-0007410-T01-IM5	NA	NA
rectal_msk_2019	P-0007414-T01-IM5	NA	NA
rectal_msk_2019	P-0007495-T01-IM5	NA	NA
rectal_msk_2019	P-0007555-T01-IM5	NA	NA
rectal_msk_2019	P-0007590-T01-IM5	NA	NA
rectal_msk_2019	P-0007637-T01-IM5	NA	NA
rectal_msk_2019	P-0007645-T01-IM5	NA	NA
rectal_msk_2019	P-0007657-T01-IM5	NA	NA
rectal_msk_2019	P-0007664-T01-IM5	NA	NA
rectal_msk_2019	P-0007746-T01-IM5	NA	NA
rectal_msk_2019	P-0007869-T01-IM5	NA	NA
rectal_msk_2019	P-0007975-T01-IM5	NA	NA
rectal_msk_2019	P-0007979-T01-IM5	NA	NA
rectal_msk_2019	P-0007996-T01-IM5	NA	NA
rectal_msk_2019	P-0008031-T01-IM5	NA	NA
rectal_msk_2019	P-0008068-T01-IM5	NA	NA
rectal_msk_2019	P-0008095-T01-IM5	NA	NA
rectal_msk_2019	P-0008141-T01-IM5	NA	NA
rectal_msk_2019	P-0008159-T01-IM5	NA	NA
rectal_msk_2019	P-0008173-T01-IM5	NA	NA
rectal_msk_2019	P-0008226-T02-IM5	NA	NA
rectal_msk_2019	P-0008259-T01-IM5	NA	NA
rectal_msk_2019	P-0008267-T01-IM5	NA	NA
rectal_msk_2019	P-0008288-T01-IM5	NA	NA
rectal_msk_2019	P-0008308-T01-IM5	NA	NA
rectal_msk_2019	P-0008317-T01-IM5	NA	NA
rectal_msk_2019	P-0008357-T01-IM5	NA	NA
rectal_msk_2019	P-0008521-T01-IM5	NA	NA
rectal_msk_2019	P-0008541-T01-IM5	NA	NA
rectal_msk_2019	P-0008565-T01-IM5	NA	NA
rectal_msk_2019	P-0008579-T01-IM5	NA	NA
rectal_msk_2019	P-0008588-T01-IM5	NA	NA
rectal_msk_2019	P-0008652-T01-IM5	NA	NA
rectal_msk_2019	P-0008662-T01-IM5	NA	NA
rectal_msk_2019	P-0008671-T01-IM5	NA	NA
rectal_msk_2019	P-0008727-T01-IM5	NA	NA
rectal_msk_2019	P-0008782-T01-IM5	NA	NA
rectal_msk_2019	P-0008819-T01-IM5	NA	NA
rectal_msk_2019	P-0008841-T01-IM5	NA	NA
rectal_msk_2019	P-0008941-T01-IM5	NA	NA
rectal_msk_2019	P-0009000-T01-IM5	NA	NA
rectal_msk_2019	P-0009012-T01-IM5	NA	NA
rectal_msk_2019	P-0009013-T01-IM5	NA	NA
rectal_msk_2019	P-0009013-T02-IM5	NA	NA
rectal_msk_2019	P-0009062-T01-IM5	NA	NA
rectal_msk_2019	P-0009139-T01-IM5	NA	NA
rectal_msk_2019	P-0009170-T01-IM5	NA	NA
rectal_msk_2019	P-0009185-T01-IM5	NA	NA
rectal_msk_2019	P-0009362-T01-IM5	NA	NA
rectal_msk_2019	P-0009445-T01-IM5	NA	NA
rectal_msk_2019	P-0009488-T01-IM5	NA	NA
rectal_msk_2019	P-0009488-T02-IM6	NA	NA
rectal_msk_2019	P-0009690-T01-IM5	NA	NA
rectal_msk_2019	P-0009703-T01-IM5	NA	NA
rectal_msk_2019	P-0009826-T01-IM5	NA	NA
rectal_msk_2019	P-0009850-T01-IM5	NA	NA
rectal_msk_2019	P-0009971-T01-IM5	NA	NA
rectal_msk_2019	P-0010044-T01-IM5	NA	NA
rectal_msk_2019	P-0010138-T01-IM5	NA	NA
rectal_msk_2019	P-0010203-T01-IM5	NA	NA
rectal_msk_2019	P-0010275-T01-IM5	NA	NA
rectal_msk_2019	P-0010330-T01-IM5	NA	NA
rectal_msk_2019	P-0010364-T01-IM5	NA	NA
rectal_msk_2019	P-0010365-T01-IM5	NA	NA
rectal_msk_2019	P-0010407-T01-IM5	NA	NA
rectal_msk_2019	P-0010425-T01-IM5	NA	NA
rectal_msk_2019	P-0010432-T01-IM5	NA	NA
rectal_msk_2019	P-0010506-T01-IM5	NA	NA
rectal_msk_2019	P-0010513-T01-IM5	NA	NA
rectal_msk_2019	P-0010535-T01-IM5	NA	NA
rectal_msk_2019	P-0010555-T02-IM5	NA	NA
rectal_msk_2019	P-0010751-T01-IM5	NA	NA
rectal_msk_2019	P-0010832-T01-IM5	NA	NA
rectal_msk_2019	P-0010861-T01-IM5	NA	NA
rectal_msk_2019	P-0010932-T01-IM5	NA	NA
rectal_msk_2019	P-0010965-T01-IM5	NA	NA
rectal_msk_2019	P-0011074-T01-IM5	NA	NA
rectal_msk_2019	P-0011195-T01-IM5	NA	NA
rectal_msk_2019	P-0011235-T01-IM5	NA	NA
rectal_msk_2019	P-0011258-T01-IM5	NA	NA
rectal_msk_2019	P-0011282-T01-IM5	NA	NA
rectal_msk_2019	P-0011283-T01-IM5	NA	NA
rectal_msk_2019	P-0011291-T01-IM5	NA	NA
rectal_msk_2019	P-0011306-T01-IM5	NA	NA
rectal_msk_2019	P-0011347-T01-IM5	NA	NA
rectal_msk_2019	P-0011353-T01-IM5	NA	NA
rectal_msk_2019	P-0011374-T01-IM5	NA	NA
rectal_msk_2019	P-0011396-T01-IM5	NA	NA
rectal_msk_2019	P-0011445-T01-IM5	NA	NA
rectal_msk_2019	P-0011455-T01-IM5	NA	NA
rectal_msk_2019	P-0011510-T01-IM5	NA	NA
rectal_msk_2019	P-0011512-T01-IM5	NA	NA
rectal_msk_2019	P-0011520-T01-IM5	NA	NA
rectal_msk_2019	P-0011563-T01-IM5	NA	NA
rectal_msk_2019	P-0012032-T01-IM5	NA	NA
rectal_msk_2019	P-0012074-T01-IM5	NA	NA
rectal_msk_2019	P-0012110-T01-IM5	NA	NA
rectal_msk_2019	P-0012147-T01-IM5	NA	NA
rectal_msk_2019	P-0012266-T01-IM5	NA	NA
rectal_msk_2019	P-0012277-T01-IM5	NA	NA
rectal_msk_2019	P-0012389-T01-IM5	NA	NA
rectal_msk_2019	P-0012419-T01-IM5	NA	NA
rectal_msk_2019	P-0012447-T01-IM5	NA	NA
rectal_msk_2019	P-0012653-T01-IM5	NA	NA
rectal_msk_2019	P-0012653-T02-IM5	NA	NA
rectal_msk_2019	P-0012685-T01-IM5	NA	NA
rectal_msk_2019	P-0012708-T01-IM5	NA	NA
rectal_msk_2019	P-0012779-T01-IM5	NA	NA
rectal_msk_2019	P-0012823-T01-IM5	NA	NA
rectal_msk_2019	P-0012823-T02-IM5	NA	NA
rectal_msk_2019	P-0012847-T01-IM5	NA	NA
rectal_msk_2019	P-0012859-T01-IM5	NA	NA
rectal_msk_2019	P-0012878-T01-IM5	NA	NA
rectal_msk_2019	P-0012965-T01-IM5	NA	NA
rectal_msk_2019	P-0013088-T01-IM5	NA	NA
rectal_msk_2019	P-0013144-T01-IM5	NA	NA
rectal_msk_2019	P-0013156-T01-IM5	NA	NA
rectal_msk_2019	P-0013159-T01-IM5	NA	NA
rectal_msk_2019	P-0013277-T01-IM5	NA	NA
rectal_msk_2019	P-0013354-T01-IM5	NA	NA
rectal_msk_2019	P-0013375-T01-IM5	NA	NA
rectal_msk_2019	P-0013397-T01-IM5	NA	NA
rectal_msk_2019	P-0013404-T01-IM5	NA	NA
rectal_msk_2019	P-0013501-T01-IM5	NA	NA
rectal_msk_2019	P-0013594-T01-IM5	NA	NA
rectal_msk_2019	P-0013648-T01-IM5	NA	NA
rectal_msk_2019	P-0013788-T01-IM5	NA	NA
rectal_msk_2019	P-0013820-T01-IM5	NA	NA
rectal_msk_2019	P-0013828-T01-IM5	NA	NA
rectal_msk_2019	P-0013894-T01-IM5	NA	NA
rectal_msk_2019	P-0013907-T01-IM5	NA	NA
rectal_msk_2019	P-0013955-T01-IM5	NA	NA
rectal_msk_2019	P-0013963-T01-IM5	NA	NA
rectal_msk_2019	P-0014021-T01-IM5	NA	NA
rectal_msk_2019	P-0014026-T01-IM5	NA	NA
rectal_msk_2019	P-0014133-T01-IM5	NA	NA
rectal_msk_2019	P-0014456-T01-IM6	NA	NA
rectal_msk_2019	P-0014499-T01-IM6	NA	NA
rectal_msk_2019	P-0014543-T01-IM6	NA	NA
rectal_msk_2019	P-0014553-T01-IM6	NA	NA
rectal_msk_2019	P-0014768-T01-IM6	NA	NA
rectal_msk_2019	P-0014858-T01-IM6	NA	NA
rectal_msk_2019	P-0014874-T01-IM6	NA	NA
rectal_msk_2019	P-0014899-T01-IM6	NA	NA
rectal_msk_2019	P-0014971-T01-IM6	NA	NA
rectal_msk_2019	P-0015149-T01-IM6	NA	NA
rectal_msk_2019	P-0015276-T01-IM6	NA	NA
rectal_msk_2019	P-0015711-T01-IM6	NA	NA
rectal_msk_2019	P-0015730-T01-IM6	NA	NA
rectal_msk_2019	P-0015884-T01-IM6	NA	NA
rectal_msk_2019	P-0016044-T01-IM6	NA	NA
rectal_msk_2019	P-0016487-T01-IM6	NA	NA
rectal_msk_2019	P-0016850-T01-IM6	NA	NA
rectal_msk_2019	P-0016967-T01-IM6	NA	NA
rectal_msk_2019	P-0016984-T01-IM6	NA	NA
rectal_msk_2019	P-0017008-T01-IM6	NA	NA
rectal_msk_2019	P-0017039-T01-IM6	NA	NA
rectal_msk_2019	P-0017263-T01-IM6	NA	NA
rectal_msk_2019	P-0017419-T01-IM6	NA	NA
rectal_msk_2019	P-0018084-T01-IM6	NA	NA
