STUDY_ID	SAMPLE_ID	MYC	BASP1	PHB
skcm_mskcc_2014	NR4045	NA	NA	NA
skcm_mskcc_2014	NR4083	NA	NA	NA
skcm_mskcc_2014	NR4631	NA	NA	NA
skcm_mskcc_2014	NR4810	NA	NA	NA
skcm_mskcc_2014	NR4949	NA	NA	NA
skcm_mskcc_2014	NR5784	NA	NA	NA
skcm_mskcc_2014	NR6689	NA	NA	NA
skcm_mskcc_2014	NR6721	NA	NA	NA
skcm_mskcc_2014	NR6842	NA	NA	NA
skcm_mskcc_2014	NR8727	NA	NA	NA
skcm_mskcc_2014	NR8815	NA	NA	NA
skcm_mskcc_2014	NR9341	NA	NA	NA
skcm_mskcc_2014	NR9445	NA	NA	NA
skcm_mskcc_2014	NR9449	NA	NA	NA
skcm_mskcc_2014	NR9521	NA	NA	NA
skcm_mskcc_2014	NR9705	NA	NA	NA
skcm_mskcc_2014	NR9765	NA	NA	NA
skcm_mskcc_2014	PR03803	NA	NA	NA
skcm_mskcc_2014	PR12117	NA	NA	NA
skcm_mskcc_2014	PR4035	NA	NA	NA
skcm_mskcc_2014	PR4046	NA	NA	NA
skcm_mskcc_2014	PR4077	NA	NA	NA
skcm_mskcc_2014	PR4091	NA	NA	NA
skcm_mskcc_2014	PR4092	NA	NA	NA
skcm_mskcc_2014	SD0346	NA	NA	NA
skcm_mskcc_2014	SD1494	NA	NA	NA
skcm_mskcc_2014	SD2051	NA	NA	NA
skcm_mskcc_2014	SD2056	NA	NA	NA
skcm_mskcc_2014	SD5038	NA	NA	NA
skcm_mskcc_2014	SD5118	NA	NA	NA
skcm_mskcc_2014	SD5934	NA	NA	NA
skcm_mskcc_2014	SD6336	NA	NA	NA
skcm_mskcc_2014	SD6494	NA	NA	NA
skcm_mskcc_2014	SD7357	NA	NA	NA
skcm_tcga_pan_can_atlas_2018	TCGA-3N-A9WB-06	1916.8	81.9871	7758.48
skcm_tcga_pan_can_atlas_2018	TCGA-3N-A9WC-06	2710.43	324.4	4354.91
skcm_tcga_pan_can_atlas_2018	TCGA-3N-A9WD-06	1900	302.837	3592.91
skcm_tcga_pan_can_atlas_2018	TCGA-BF-A1PU-01	2647.73	766.233999999999	5420.13
skcm_tcga_pan_can_atlas_2018	TCGA-BF-A1PV-01	8443.22	100.717	4346.68
skcm_tcga_pan_can_atlas_2018	TCGA-BF-A1PX-01	2480.36	659.367	4525.2
skcm_tcga_pan_can_atlas_2018	TCGA-BF-A1PZ-01	4401.5	71.4995	6056.68
